sha256,canonical_abs_path,canonical_rel_path,filename,ext,size_bytes,width,height,root_key,subject,subject_detail,source_platform,source_collection,source_creator,source_confidence,content_kind,duplicate_count,suggested_title,suggested_image_code,db_ready
789ca5b3ed1525d0321d5e7bf079a37f5ee5752e9e482ac067515470a144bd8e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\sw-chronicles-vehicles02.jpg,historical\sw-chronicles-vehicles02.jpg,sw-chronicles-vehicles02.jpg,.jpg,781428,2560,1812,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-789CA5B3ED15,yes
df2ae98d39b149513bbcb03e315289db92f80cbc4f33cd2c11b24bd092da19cf,D:\Documents\privat\MillenniumFalcon\mf\References\historical\sw-chronicles-vehicles03.jpg,historical\sw-chronicles-vehicles03.jpg,sw-chronicles-vehicles03.jpg,.jpg,716666,2560,1814,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-DF2AE98D39B1,yes
496a7adac6272559141afde575b099e33c043b6ef53361471236862dcbc2d168,D:\Documents\privat\MillenniumFalcon\mf\References\historical\The Millennium Falcon — Kitbashed.jpeg,historical\The Millennium Falcon — Kitbashed.jpeg,The Millennium Falcon — Kitbashed.jpeg,.jpeg,69149,736,521,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-496A7ADAC627,yes
85bd20747af1916eeabafe2a134a6018e797ad6533eea43af1e245ff2bed2314,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Tie_01.JPG,historical\ILM_kits\Kit_images\Tie_01.JPG,Tie_01.JPG,.jpg,144142,700,1051,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-85BD20747AF1,yes
328daf583af7ba6f8e3517f8c5d414a8e496c3b7c2b024203006774048c21931,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Tie_Assembly.JPG,historical\ILM_kits\Kit_images\Tie_Assembly.JPG,Tie_Assembly.JPG,.jpg,1038639,2226,1501,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-328DAF583AF7,yes
93b4c65bd3b45303f7d78821c4fff942f56d4f2a826cca2043302403cdec6672,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Tie_Attack.JPG,historical\ILM_kits\Kit_images\Tie_Attack.JPG,Tie_Attack.JPG,.jpg,255906,700,470,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-93B4C65BD3B4,yes
ed15d40ab61126bbe49fdd5fd1c2e75fdfdaae3c03e06fc3ea5dd7d4d61c1bdf,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Tie_Attack_02.jpg,historical\ILM_kits\Tie_Attack_02.jpg,Tie_Attack_02.jpg,.jpg,85214,700,470,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-ED15D40AB611,yes
be0c52a1107eba3649abe01fcea0aae0fc034ea4ccdd4ae7c8f7ad7eebe7df41,D:\Documents\privat\MillenniumFalcon\mf\References\historical\TieCrop.JPG,historical\TieCrop.JPG,TieCrop.JPG,.jpg,66451,778,684,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-BE0C52A1107E,yes
546717454f190b07852c06fc416a7a8ee9e2d19e39acf9de7f5b953bd3cc7a49,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Ties.JPG,historical\ILM_kits\Ties.JPG,Ties.JPG,.jpg,99877,960,647,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-546717454F19,yes
818e905e178cde2f7af50aa5a46085d9963faef569470a1f5e6a7e40b18d7095,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Tile.JPG,historical\ILM_kits\Kit_images\Tile.JPG,Tile.JPG,.jpg,120480,700,473,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-818E905E178C,yes
71a8c8d2795f235ffa78e3f15fcdaf68ab96802549b96eacabd1a5c1a657c783,D:\Documents\privat\MillenniumFalcon\mf\References\historical\TileCreation.jpg,historical\TileCreation.jpg,TileCreation.jpg,.jpg,225137,1500,1500,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-71A8C8D2795F,yes
22c1d401e385807fd51b8ccfd02394f01a9194a63afa543a583564e03805f08c,D:\Documents\privat\MillenniumFalcon\mf\References\historical\Unbenannt.jpeg,historical\Unbenannt.jpeg,Unbenannt.jpeg,.jpeg,273123,1125,1064,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-22C1D401E385,yes
3775d7a84ea6ae27d9eb6001e85b338590a73d03e3e37f00b454e9a285b06ee9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\Unknown.jpeg,historical\Unknown.jpeg,Unknown.jpeg,.jpeg,62851,736,511,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-3775D7A84EA6,yes
3232b29f9cc69f7e85edaa5322c87429cb4eeac0fabb8d5205e6bce4dd4b7628,D:\Documents\privat\MillenniumFalcon\mf\References\historical\veh-ia-1751-1576604159.jpg,historical\veh-ia-1751-1576604159.jpg,veh-ia-1751-1576604159.jpg,.jpg,1053485,2048,1155,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-3232B29F9CC6,yes
d41045647ea2b883e75ce13bc60aa4cd02364784044b42b77be80895ba94de0f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_821.jpg,historical\dropbox\5footer\VEH_IA_821.jpg,VEH_IA_821.jpg,.jpg,8362009,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-D41045647EA2,yes
e1e5aca5802db66d4d5233b9c3eaa809c17f1ddb2ff527d5b46d8e74c9f6dfb4,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_822.jpg,historical\dropbox\5footer\VEH_IA_822.jpg,VEH_IA_822.jpg,.jpg,8840436,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-E1E5ACA5802D,yes
d38e70d25219da46468a33c7679a5f42cebb47195a361af3296d279f47a2d143,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_823.jpg,historical\dropbox\5footer\VEH_IA_823.jpg,VEH_IA_823.jpg,.jpg,8599417,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-D38E70D25219,yes
4f37717937b2c0315bb619f6cf77a84cb5439017434a801b26a55144228ecc8d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_824.jpg,historical\dropbox\5footer\VEH_IA_824.jpg,VEH_IA_824.jpg,.jpg,8678512,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-4F37717937B2,yes
d3241d0ea0da996910d5c8744ae3b95c9d8432fe73ebc995d4a4fbdf1282c0e5,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_825.jpg,historical\dropbox\5footer\VEH_IA_825.jpg,VEH_IA_825.jpg,.jpg,8187065,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-D3241D0EA0DA,yes
d2d2230793342d3f1ecb4249592d239ce76025ed1671a6af637aab97cadcd998,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_826.jpg,historical\dropbox\5footer\VEH_IA_826.jpg,VEH_IA_826.jpg,.jpg,8184788,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-D2D223079334,yes
28af02d9b4ced0727f65642f83c523a9ee629fb96ec571a78c1c52adff96357a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_827.jpg,historical\dropbox\5footer\VEH_IA_827.jpg,VEH_IA_827.jpg,.jpg,7249096,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-28AF02D9B4CE,yes
24320071dd852bc342becf76b6a1db68a65798615093015552c0bc6619355e68,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_828.jpg,historical\dropbox\5footer\VEH_IA_828.jpg,VEH_IA_828.jpg,.jpg,6537981,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-24320071DD85,yes
5a19d57ccff51e2f1733403a2c458c3d1aa7a6702c6918241ea5cdf6b1d0bde3,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_829.jpg,historical\dropbox\5footer\VEH_IA_829.jpg,VEH_IA_829.jpg,.jpg,8363876,5331,3732,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-5A19D57CCFF5,yes
6cacdc3f47b3a2871258fda50e38af48124b866e5461b039397aad585c6d07a9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_830.jpg,historical\dropbox\5footer\VEH_IA_830.jpg,VEH_IA_830.jpg,.jpg,7486374,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-6CACDC3F47B3,yes
f1904f81794d54143bb5dd133651aced53992f15532b9e956646d5ccd65c5e98,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_831.jpg,historical\dropbox\5footer\VEH_IA_831.jpg,VEH_IA_831.jpg,.jpg,8078488,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-F1904F81794D,yes
f26bc2b7c69a7f055a19784409214173451c4bf3223d96a29a3f95e503a5d3d1,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_832.jpg,historical\dropbox\5footer\VEH_IA_832.jpg,VEH_IA_832.jpg,.jpg,8240896,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-F26BC2B7C69A,yes
597b9497d15be5558273b1cd45149882cf08a9234494188d137aaee7c3252b14,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_833.jpg,historical\dropbox\5footer\VEH_IA_833.jpg,VEH_IA_833.jpg,.jpg,8869866,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-597B9497D15B,yes
238a18c14b3eec55f0f21d3638f336ff8ba88eebe0eaef7a21859be922d3af4c,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_834.jpg,historical\dropbox\5footer\VEH_IA_834.jpg,VEH_IA_834.jpg,.jpg,8748424,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-238A18C14B3E,yes
069cd08ed1b580ae1409262599a3086509d3b82ab4416249aaf06b04e09850c4,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_835.jpg,historical\dropbox\5footer\VEH_IA_835.jpg,VEH_IA_835.jpg,.jpg,6449924,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-069CD08ED1B5,yes
47b0cb5de0025f00306efea423ee884d1d61fdc0b319a11b46626e37a9c83823,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_836.jpg,historical\dropbox\5footer\VEH_IA_836.jpg,VEH_IA_836.jpg,.jpg,8605051,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-47B0CB5DE002,yes
df3620669c3a997074690e2b1b3d92b0f7dd9457ce41b7a9d94216c0602a06f9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\VEH_IA_836_ai_colorized.jpg,historical\VEH_IA_836_ai_colorized.jpg,VEH_IA_836_ai_colorized.jpg,.jpg,8902846,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-DF3620669C3A,yes
3b6a7e9748b7e90de30a60635fe9c2938530433e81d5bd5fbe222880c44743f9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_837.jpg,historical\dropbox\5footer\VEH_IA_837.jpg,VEH_IA_837.jpg,.jpg,8689983,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-3B6A7E9748B7,yes
dc227ed2aa6f3196ab35d3d23b79e6e34d1bb41642dd6d7663bfa12ca43bf897,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_838.jpg,historical\dropbox\5footer\VEH_IA_838.jpg,VEH_IA_838.jpg,.jpg,8245161,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-DC227ED2AA6F,yes
910a456f7229e3458e7f9950a84810b04f1de64d9e26716417bf0e1a152b361f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_839.jpg,historical\dropbox\5footer\VEH_IA_839.jpg,VEH_IA_839.jpg,.jpg,8651158,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-910A456F7229,yes
6e372c4d60d397f3b5d7160fa55aa5747d26b7724c3edb331174107a08280283,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_840.jpg,historical\dropbox\5footer\VEH_IA_840.jpg,VEH_IA_840.jpg,.jpg,8739271,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-6E372C4D60D3,yes
63749f4895e97ac48b905e00675c3f29d89f9dc9523e1e2e18d153750db2aabf,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_841.jpg,historical\dropbox\5footer\VEH_IA_841.jpg,VEH_IA_841.jpg,.jpg,9134836,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-63749F4895E9,yes
da3a431ce991ff030bfb305ef80a0d39b87dfc7227342831cc3cffd51277fae9,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_842.jpg,historical\dropbox\5footer\VEH_IA_842.jpg,VEH_IA_842.jpg,.jpg,8383413,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-DA3A431CE991,yes
d6b5b8a74723fcad358ba040fa6301bd8fddb2d55467e4ef28a3d6c926031a85,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_843.jpg,historical\dropbox\5footer\VEH_IA_843.jpg,VEH_IA_843.jpg,.jpg,7466641,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-D6B5B8A74723,yes
9a67b02d4d87da37d4d63d6fd2fe5583df2d4d063ddca677461df009ef48dd22,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_844.jpg,historical\dropbox\5footer\VEH_IA_844.jpg,VEH_IA_844.jpg,.jpg,7683672,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-9A67B02D4D87,yes
ba572a5f8963c9f0672947bab909e1f12a1d2cb6d22b7bec712d33b93f1d15ae,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_845.jpg,historical\dropbox\5footer\VEH_IA_845.jpg,VEH_IA_845.jpg,.jpg,7901981,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-BA572A5F8963,yes
afa1b1323d90be23d9c950dda21dff4e0e99c2df3c5480508b8cf291321a7013,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_846.jpg,historical\dropbox\5footer\VEH_IA_846.jpg,VEH_IA_846.jpg,.jpg,8573344,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-AFA1B1323D90,yes
c27b79c2f41c494a1931fafe69a11ad997a3accbda4e9a0b5acb8edff2f103bb,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_847.jpg,historical\dropbox\5footer\VEH_IA_847.jpg,VEH_IA_847.jpg,.jpg,8322256,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-C27B79C2F41C,yes
c31729d835bc38702a289e05468422a3519fcbd04247b567778adedd3b39d707,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_848.jpg,historical\dropbox\5footer\VEH_IA_848.jpg,VEH_IA_848.jpg,.jpg,7398103,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-C31729D835BC,yes
cf5db360c3f4ee7fbbd3b43d75e6ebb31dbacb1e9faff30cf9cccb844999d9cf,D:\Documents\privat\MillenniumFalcon\mf\References\historical\dropbox\5footer\VEH_IA_849.jpg,historical\dropbox\5footer\VEH_IA_849.jpg,VEH_IA_849.jpg,.jpg,8581868,5629,3744,mf_references,Millennium Falcon,historical,historical,historical,local historical compilation,medium,historical_reference,1,Millennium Falcon - historical - historical,REF-CF5DB360C3F4,yes
